1396613635 0 0 0 1
1396620903 1 0 0 1
1396712307 2 0 0 1
1396712381 3 0 0 1
1396884633 4 0 0 1
1396884804 5 0 0 1
1396945489 5 1 0 1
1396945831 5 2 0 1
1397026077 5 3 0 1
1397031480 5 3 1 1
